K,Betha,Alpha,P,Q,PurePercent
3,0.8,0.04,0.04,0.012,49.1213373610159
3,0.8,0.04,0.04,0.016,43.6136941399083
3,0.8,0.04,0.04,0.02,40.4122257881571
3,0.8,0.04,0.04,0.024,38.7702188752704
3,0.8,0.04,0.04,0.028,37.7091587835996
3,0.8,0.04,0.04,0.032,35.9318811099039
3,0.8,0.04,0.04,0.036,34.7612938082757
3,0.8,0.04,0.04,0.04,33.6297033718257
3,0.8,0.04,0.05,0,100
3,0.8,0.04,0.05,0.005,61.9246085467244
3,0.8,0.04,0.05,0.01,50.0800120978271
3,0.8,0.04,0.05,0.015,43.7423059708726
3,0.8,0.04,0.05,0.02,38.7445297811574
3,0.8,0.04,0.05,0.025,35.3892463450259
3,0.8,0.04,0.05,0.03,33.2915289568811
3,0.8,0.04,0.05,0.035,30.5807856450708
3,0.8,0.04,0.05,0.04,30.2125085006654
3,0.8,0.04,0.05,0.045,28.2687405893489
3,0.8,0.04,0.05,0.05,28.2112258137003
3,0.8,0.04,0.06,0,100
3,0.8,0.04,0.06,0.006,57.2319771502338
3,0.8,0.04,0.06,0.012,45.5195864744282
3,0.8,0.04,0.06,0.018,36.382009761524
3,0.8,0.04,0.06,0.024,32.9843410210651
3,0.8,0.04,0.06,0.03,31.1528676886433
3,0.8,0.04,0.06,0.036,27.8605920249509
3,0.8,0.04,0.06,0.042,26.8341558903985
3,0.8,0.04,0.06,0.048,23.8376487750661
3,0.8,0.04,0.06,0.054,24.8544595065324
3,0.8,0.04,0.06,0.06,22.7215893998867
3,0.8,0.04,0.07,0,100
3,0.8,0.04,0.07,0.007,52.9840522223987
3,0.8,0.04,0.07,0.014,39.0577121799979
3,0.8,0.04,0.07,0.021,31.765399684995
3,0.8,0.04,0.07,0.028,28.4548179430747
3,0.8,0.04,0.07,0.035,27.0284357139739
3,0.8,0.04,0.07,0.042,22.9329921162437
3,0.8,0.04,0.07,0.049,23.2938367740847
3,0.8,0.04,0.07,0.056,21.9123667503146
3,0.8,0.04,0.07,0.063,21.7167853883667
3,0.8,0.04,0.07,0.07,20.8969418141153
3,0.8,0.04,0.08,0,100
3,0.8,0.04,0.08,0.008,51.8669325364457
3,0.8,0.04,0.08,0.016,35.8998596918664
3,0.8,0.04,0.08,0.024,29.6854442189463
3,0.8,0.04,0.08,0.032,26.3182861210936
3,0.8,0.04,0.08,0.04,23.4417219812583
3,0.8,0.04,0.08,0.048,19.5529350425658
3,0.8,0.04,0.08,0.056,19.7292951379043
3,0.8,0.04,0.08,0.064,19.063081532374
3,0.8,0.04,0.08,0.072,18.088459068741
3,0.8,0.04,0.08,0.08,17.7176400494915
3,0.8,0.04,0.09,0,100
3,0.8,0.04,0.09,0.009,48.9135639077579
3,0.8,0.04,0.09,0.018,33.4263111917585
3,0.8,0.04,0.09,0.027,26.5452323800526
3,0.8,0.04,0.09,0.036,22.3337558007267
3,0.8,0.04,0.09,0.045,21.0463484455529
3,0.8,0.04,0.09,0.054,19.8920139108864
3,0.8,0.04,0.09,0.063,18.3816378645508
3,0.8,0.04,0.09,0.072,16.9867566628371
3,0.8,0.04,0.09,0.081,15.5922138236648
3,0.8,0.04,0.09,0.09,15.8431402021778
3,0.8,0.04,0.1,0,100
3,0.8,0.04,0.1,0.01,42.5079910355523
3,0.8,0.04,0.1,0.02,30.8388089685242
3,0.8,0.04,0.1,0.03,22.9063514772251
3,0.8,0.04,0.1,0.04,22.0722976687334
3,0.8,0.04,0.1,0.05,17.6902362395136
3,0.8,0.04,0.1,0.06,15.9736023159186
3,0.8,0.04,0.1,0.07,16.0066726997874
3,0.8,0.04,0.1,0.08,15.7754145334661
3,0.8,0.04,0.1,0.09,14.6680571953197
3,0.8,0.04,0.1,0.1,14.2557112159051
3,0.8,0.045,0.01,0,100
3,0.8,0.045,0.01,0.001,92.1739805301709
3,0.8,0.045,0.01,0.002,85.5084136747831
3,0.8,0.045,0.01,0.003,83.9840141864337
3,0.8,0.045,0.01,0.004,79.9938514896193
3,0.8,0.045,0.01,0.005,78.5228857911773
3,0.8,0.045,0.01,0.006,75.5064202291129
3,0.8,0.045,0.01,0.007,75.7781806586924
3,0.8,0.045,0.01,0.008,75.0464850890447
3,0.8,0.045,0.01,0.009,72.8772705357345
3,0.8,0.045,0.01,0.01,70.6283799073888
3,0.8,0.045,0.02,0,100
3,0.8,0.045,0.02,0.002,82.9799800037604
3,0.8,0.045,0.02,0.004,75.8096849667003
3,0.8,0.045,0.02,0.006,69.0413071310308
3,0.8,0.045,0.02,0.008,66.9205327268501
3,0.8,0.045,0.02,0.01,62.3044997922678
3,0.8,0.045,0.02,0.012,61.6767585029926
3,0.8,0.045,0.02,0.014,59.7538243945667
3,0.8,0.045,0.02,0.016,57.2354880852114
3,0.8,0.045,0.02,0.018,58.5349682587201
3,0.8,0.045,0.02,0.02,56.1463108228897
3,0.8,0.045,0.03,0,100
3,0.8,0.045,0.03,0.003,76.0380048255577
3,0.8,0.045,0.03,0.006,66.7989991346446
3,0.8,0.045,0.03,0.009,59.9952502846701
3,0.8,0.045,0.03,0.012,54.4625658580274
3,0.8,0.045,0.03,0.015,52.3255722170257
3,0.8,0.045,0.03,0.018,47.7731358085051
3,0.8,0.045,0.03,0.021,48.0708637426647
3,0.8,0.045,0.03,0.024,44.0402451017576
3,0.8,0.045,0.03,0.027,45.6174362755149
3,0.8,0.045,0.03,0.03,43.8434479164978
3,0.8,0.045,0.04,0,100
3,0.8,0.045,0.04,0.004,70.2266217745982
3,0.8,0.045,0.04,0.008,59.3022452142063
3,0.8,0.045,0.04,0.012,50.5435184685029
3,0.8,0.045,0.04,0.016,46.3794450508353
3,0.8,0.045,0.04,0.02,42.0099487762712
3,0.8,0.045,0.04,0.024,39.817290146743
3,0.8,0.045,0.04,0.028,38.4934109475125
3,0.8,0.045,0.04,0.032,38.7686774220429
3,0.8,0.045,0.04,0.036,36.5692670299771
3,0.8,0.045,0.04,0.04,36.1577275867338
3,0.8,0.045,0.05,0,100
3,0.8,0.045,0.05,0.005,65.0289944232061
3,0.8,0.045,0.05,0.01,52.6817343648993
3,0.8,0.045,0.05,0.015,44.3042289952545
3,0.8,0.045,0.05,0.02,39.7177909580031
3,0.8,0.045,0.05,0.025,37.7703377670714
3,0.8,0.045,0.05,0.03,34.6020715130858
3,0.8,0.045,0.05,0.035,32.9514875626333
3,0.8,0.045,0.05,0.04,31.9424797247592
3,0.8,0.045,0.05,0.045,31.4480001328693
3,0.8,0.045,0.05,0.05,31.8110146528949
3,0.8,0.045,0.06,0,100
3,0.8,0.045,0.06,0.006,60.2371729952477
3,0.8,0.045,0.06,0.012,46.4309796134165
3,0.8,0.045,0.06,0.018,38.4760741542062
3,0.8,0.045,0.06,0.024,35.5217737139281
3,0.8,0.045,0.06,0.03,31.4148220040915
3,0.8,0.045,0.06,0.036,30.1035676907678
3,0.8,0.045,0.06,0.042,27.7540629954025
3,0.8,0.045,0.06,0.048,29.2734326375986
3,0.8,0.045,0.06,0.054,26.5473559455278
3,0.8,0.045,0.06,0.06,26.2999797213257
3,0.8,0.045,0.07,0,100
3,0.8,0.045,0.07,0.007,57.5162151441027
3,0.8,0.045,0.07,0.014,42.4164774171715
3,0.8,0.045,0.07,0.021,34.7791111949114
3,0.8,0.045,0.07,0.028,31.0715466400286
3,0.8,0.045,0.07,0.035,26.8680436680546
3,0.8,0.045,0.07,0.042,26.7077752937439
3,0.8,0.045,0.07,0.049,24.8831347674958
3,0.8,0.045,0.07,0.056,24.6683083135592
3,0.8,0.045,0.07,0.063,23.9076471340905
3,0.8,0.045,0.07,0.07,22.1792447378425
3,0.8,0.045,0.08,0,100
3,0.8,0.045,0.08,0.008,51.1470401051874
3,0.8,0.045,0.08,0.016,38.7439587112368
3,0.8,0.045,0.08,0.024,32.0017605690932
3,0.8,0.045,0.08,0.032,25.3542419973198
3,0.8,0.045,0.08,0.04,25.2428869337352
3,0.8,0.045,0.08,0.048,24.8978799190945
3,0.8,0.045,0.08,0.056,22.2946408080121
3,0.8,0.045,0.08,0.064,20.9023169377619
3,0.8,0.045,0.08,0.072,21.2752399696253
3,0.8,0.045,0.08,0.08,20.0474654426005
3,0.8,0.045,0.09,0,100
3,0.8,0.045,0.09,0.009,49.8850094149498
3,0.8,0.045,0.09,0.018,34.8443715943775
3,0.8,0.045,0.09,0.027,26.5683640794772
3,0.8,0.045,0.09,0.036,24.4642708359419
3,0.8,0.045,0.09,0.045,22.8477691217456
3,0.8,0.045,0.09,0.054,21.3407375380225
3,0.8,0.045,0.09,0.063,19.8443633433058
3,0.8,0.045,0.09,0.072,17.4759358529509
3,0.8,0.045,0.09,0.081,18.9460234852297
3,0.8,0.045,0.09,0.09,17.6747523219956
3,0.8,0.045,0.1,0,100
3,0.8,0.045,0.1,0.01,45.0029655243921
3,0.8,0.045,0.1,0.02,33.2996811819513
3,0.8,0.045,0.1,0.03,26.1710910737773
3,0.8,0.045,0.1,0.04,22.3348964468816
3,0.8,0.045,0.1,0.05,20.5328870112058
3,0.8,0.045,0.1,0.06,18.2883121873974
3,0.8,0.045,0.1,0.07,18.6794827249584
3,0.8,0.045,0.1,0.08,16.0691622745937
3,0.8,0.045,0.1,0.09,15.624629548847
3,0.8,0.045,0.1,0.1,16.1311567513455
3,0.8,0.05,0.01,0,100
3,0.8,0.05,0.01,0.001,92.5641484814236
3,0.8,0.05,0.01,0.002,88.2101009006091
3,0.8,0.05,0.01,0.003,83.6072722507597
3,0.8,0.05,0.01,0.004,81.1948494162512
3,0.8,0.05,0.01,0.005,79.6544572303781
3,0.8,0.05,0.01,0.006,79.0378485197207
3,0.8,0.05,0.01,0.007,78.2248626122636
3,0.8,0.05,0.01,0.008,74.8802815610181
3,0.8,0.05,0.01,0.009,74.1070530789395
3,0.8,0.05,0.01,0.01,73.7662848573474
3,0.8,0.05,0.02,0,100
3,0.8,0.05,0.02,0.002,87.6202852267778
3,0.8,0.05,0.02,0.004,77.1269957113674
3,0.8,0.05,0.02,0.006,73.7158850606165
3,0.8,0.05,0.02,0.008,66.9911194765836
3,0.8,0.05,0.02,0.01,63.8537265318834
3,0.8,0.05,0.02,0.012,62.2411454212152
3,0.8,0.05,0.02,0.014,62.919462055591
3,0.8,0.05,0.02,0.016,58.0909161717786
3,0.8,0.05,0.02,0.018,58.9903120633785
3,0.8,0.05,0.02,0.02,57.3436296385707
3,0.8,0.05,0.03,0,100
3,0.8,0.05,0.03,0.003,81.3614741378792
3,0.8,0.05,0.03,0.006,68.5319508837574
3,0.8,0.05,0.03,0.009,61.9037013709544
3,0.8,0.05,0.03,0.012,57.9885260363128
3,0.8,0.05,0.03,0.015,54.8879933952392
3,0.8,0.05,0.03,0.018,51.280166245076
3,0.8,0.05,0.03,0.021,50.8390504234208
3,0.8,0.05,0.03,0.024,47.4213460023755
3,0.8,0.05,0.03,0.027,46.7876290000075
3,0.8,0.05,0.03,0.03,46.2408746997871
3,0.8,0.05,0.04,0,100
3,0.8,0.05,0.04,0.004,74.4941466606535
3,0.8,0.05,0.04,0.008,64.8461149808496
3,0.8,0.05,0.04,0.012,54.8911372435985
3,0.8,0.05,0.04,0.016,49.3288277674888
3,0.8,0.05,0.04,0.02,44.372396669161
3,0.8,0.05,0.04,0.024,44.8144646511128
3,0.8,0.05,0.04,0.028,40.7019698705003
3,0.8,0.05,0.04,0.032,39.2746759173778
3,0.8,0.05,0.04,0.036,38.370876844814
3,0.8,0.05,0.04,0.04,38.5667184220398
3,0.8,0.05,0.05,0,100
3,0.8,0.05,0.05,0.005,72.564866451757
3,0.8,0.05,0.05,0.01,55.5157198202728
3,0.8,0.05,0.05,0.015,47.4665953163836
3,0.8,0.05,0.05,0.02,42.6492534726271
3,0.8,0.05,0.05,0.025,40.3719575376742
3,0.8,0.05,0.05,0.03,38.0884403440196
3,0.8,0.05,0.05,0.035,36.9858199935373
3,0.8,0.05,0.05,0.04,33.473760350121
3,0.8,0.05,0.05,0.045,32.7910836218582
3,0.8,0.05,0.05,0.05,32.7657465974348
3,0.8,0.05,0.06,0,100
3,0.8,0.05,0.06,0.006,65.4003276609913
3,0.8,0.05,0.06,0.012,50.2172624651029
3,0.8,0.05,0.06,0.018,43.2744000511836
3,0.8,0.05,0.06,0.024,38.9288999497399
3,0.8,0.05,0.06,0.03,34.8901248614112
3,0.8,0.05,0.06,0.036,32.8155504855756
3,0.8,0.05,0.06,0.042,31.8901035573715
3,0.8,0.05,0.06,0.048,29.639672468001
3,0.8,0.05,0.06,0.054,29.8638304189966
3,0.8,0.05,0.06,0.06,27.5499332574858
3,0.8,0.05,0.07,0,100
3,0.8,0.05,0.07,0.007,58.6396031721164
3,0.8,0.05,0.07,0.014,46.4605953549765
3,0.8,0.05,0.07,0.021,39.1069755607874
3,0.8,0.05,0.07,0.028,32.7277043750395
3,0.8,0.05,0.07,0.035,30.3725064676719
3,0.8,0.05,0.07,0.042,30.3232935616648
3,0.8,0.05,0.07,0.049,28.3643190329775
3,0.8,0.05,0.07,0.056,27.7116210196393
3,0.8,0.05,0.07,0.063,24.4822311097824
3,0.8,0.05,0.07,0.07,24.264585186813
3,0.8,0.05,0.08,0,100
3,0.8,0.05,0.08,0.008,54.7155032680712
3,0.8,0.05,0.08,0.016,41.5491312601089
3,0.8,0.05,0.08,0.024,34.3070894543961
3,0.8,0.05,0.08,0.032,32.084809090142
3,0.8,0.05,0.08,0.04,26.4339465573266
3,0.8,0.05,0.08,0.048,25.6684369601479
3,0.8,0.05,0.08,0.056,24.7955366977456
3,0.8,0.05,0.08,0.064,23.1533523577256
3,0.8,0.05,0.08,0.072,21.0489543981486
3,0.8,0.05,0.08,0.08,21.2777323027491
3,0.8,0.05,0.09,0,100
3,0.8,0.05,0.09,0.009,48.7543955855649
3,0.8,0.05,0.09,0.018,35.8359942929122
3,0.8,0.05,0.09,0.027,32.1058409725487
3,0.8,0.05,0.09,0.036,25.0919667725357
3,0.8,0.05,0.09,0.045,23.9806264877654
3,0.8,0.05,0.09,0.054,21.3993235010538
3,0.8,0.05,0.09,0.063,20.2155356543393
3,0.8,0.05,0.09,0.072,20.1575213987871
3,0.8,0.05,0.09,0.081,19.097293860673
3,0.8,0.05,0.09,0.09,18.4509650345526
3,0.8,0.05,0.1,0,100
3,0.8,0.05,0.1,0.01,49.5168526150785
3,0.8,0.05,0.1,0.02,36.0037718040004
3,0.8,0.05,0.1,0.03,30.3893904064145
3,0.8,0.05,0.1,0.04,24.5095054568246
3,0.8,0.05,0.1,0.05,21.411117560924
3,0.8,0.05,0.1,0.06,21.2269076944435
3,0.8,0.05,0.1,0.07,20.4413845628956
3,0.8,0.05,0.1,0.08,18.2961222293568
3,0.8,0.05,0.1,0.09,17.6735318590558
3,0.8,0.05,0.1,0.1,16.6639120648976
3,0.8,0.055,0.01,0,100
3,0.8,0.055,0.01,0.001,92.5136152849617
3,0.8,0.055,0.01,0.002,89.900120274624
3,0.8,0.055,0.01,0.003,86.621525663196
3,0.8,0.055,0.01,0.004,83.0964744955015
3,0.8,0.055,0.01,0.005,82.1172825911904
3,0.8,0.055,0.01,0.006,80.4105753627192
3,0.8,0.055,0.01,0.007,80.0700532874108
3,0.8,0.055,0.01,0.008,77.0643108037783
3,0.8,0.055,0.01,0.009,76.213299805671
3,0.8,0.055,0.01,0.01,76.0846446226073
3,0.8,0.055,0.02,0,100
3,0.8,0.055,0.02,0.002,87.7965808494247
3,0.8,0.055,0.02,0.004,80.8881762841441
3,0.8,0.055,0.02,0.006,71.8364220202186
3,0.8,0.055,0.02,0.008,71.7347176330548
3,0.8,0.055,0.02,0.01,66.9705892520249
3,0.8,0.055,0.02,0.012,67.0519479842673
3,0.8,0.055,0.02,0.014,62.7905645778551
3,0.8,0.055,0.02,0.016,61.4463622818585
3,0.8,0.055,0.02,0.018,61.3666882686307
3,0.8,0.055,0.02,0.02,58.2724282092698
3,0.8,0.055,0.03,0,100
3,0.8,0.055,0.03,0.003,83.2988774681532
3,0.8,0.055,0.03,0.006,69.6918653615829
3,0.8,0.055,0.03,0.009,63.9664757309622
3,0.8,0.055,0.03,0.012,60.1162935913909
3,0.8,0.055,0.03,0.015,55.9186434521538
3,0.8,0.055,0.03,0.018,54.919987294514
3,0.8,0.055,0.03,0.021,52.3960531646433
3,0.8,0.055,0.03,0.024,52.0722008178898
3,0.8,0.055,0.03,0.027,49.7086070500432
3,0.8,0.055,0.03,0.03,47.7134412931621
3,0.8,0.055,0.04,0,100
3,0.8,0.055,0.04,0.004,71.862679931339
3,0.8,0.055,0.04,0.008,64.9448315209696
3,0.8,0.055,0.04,0.012,55.4884622363309
3,0.8,0.055,0.04,0.016,50.7956513698833
3,0.8,0.055,0.04,0.02,48.3632874011742
3,0.8,0.055,0.04,0.024,46.9691465364727
3,0.8,0.055,0.04,0.028,45.4533858518099
3,0.8,0.055,0.04,0.032,43.696532075093
3,0.8,0.055,0.04,0.036,42.9598223250148
3,0.8,0.055,0.04,0.04,40.5796292946832
3,0.8,0.055,0.05,0,100
3,0.8,0.055,0.05,0.005,73.515735997415
3,0.8,0.055,0.05,0.01,57.2462844063008
3,0.8,0.055,0.05,0.015,50.3930411244963
3,0.8,0.055,0.05,0.02,46.3045786867426
3,0.8,0.055,0.05,0.025,41.0192317486951
3,0.8,0.055,0.05,0.03,39.6074923061419
3,0.8,0.055,0.05,0.035,36.3469362765254
3,0.8,0.055,0.05,0.04,34.7341331306973
3,0.8,0.055,0.05,0.045,36.6688035749299
3,0.8,0.055,0.05,0.05,34.6230966144712
3,0.8,0.055,0.06,0,100
3,0.8,0.055,0.06,0.006,65.0315368683578
3,0.8,0.055,0.06,0.012,49.8629780675828
3,0.8,0.055,0.06,0.018,43.1679274813357
3,0.8,0.055,0.06,0.024,39.2607281599387
3,0.8,0.055,0.06,0.03,36.2134860696675
3,0.8,0.055,0.06,0.036,33.3703450007041
3,0.8,0.055,0.06,0.042,31.8244046252115
3,0.8,0.055,0.06,0.048,31.0559357000241
3,0.8,0.055,0.06,0.054,31.4408941982657
3,0.8,0.055,0.06,0.06,29.6603651004921
3,0.8,0.055,0.07,0,100
3,0.8,0.055,0.07,0.007,59.9395294113197
3,0.8,0.055,0.07,0.014,49.479163983975
3,0.8,0.055,0.07,0.021,41.4484667538569
3,0.8,0.055,0.07,0.028,34.4312971205397
3,0.8,0.055,0.07,0.035,33.1376855268829
3,0.8,0.055,0.07,0.042,31.1336167557281
3,0.8,0.055,0.07,0.049,28.6363298511144
3,0.8,0.055,0.07,0.056,28.2503882649565
3,0.8,0.055,0.07,0.063,26.1271558031266
3,0.8,0.055,0.07,0.07,26.3557191514365
3,0.8,0.055,0.08,0,100
3,0.8,0.055,0.08,0.008,58.5064947111473
3,0.8,0.055,0.08,0.016,41.554667892655
3,0.8,0.055,0.08,0.024,34.6909182973451
3,0.8,0.055,0.08,0.032,32.0728308936874
3,0.8,0.055,0.08,0.04,28.6977518081348
3,0.8,0.055,0.08,0.048,26.0955009125197
3,0.8,0.055,0.08,0.056,25.9051494550284
3,0.8,0.055,0.08,0.064,25.2159299459422
3,0.8,0.055,0.08,0.072,24.6625114598765
3,0.8,0.055,0.08,0.08,23.2490674147825
3,0.8,0.055,0.09,0,100
3,0.8,0.055,0.09,0.009,57.7001004199703
3,0.8,0.055,0.09,0.018,41.4985536028629
3,0.8,0.055,0.09,0.027,34.332934526248
3,0.8,0.055,0.09,0.036,29.8828668199274
3,0.8,0.055,0.09,0.045,27.4553857572469
3,0.8,0.055,0.09,0.054,22.4556653620358
3,0.8,0.055,0.09,0.063,23.2202554042188
3,0.8,0.055,0.09,0.072,22.5706743259997
3,0.8,0.055,0.09,0.081,21.0720259073418
3,0.8,0.055,0.09,0.09,20.4364628699144
3,0.8,0.055,0.1,0,100
3,0.8,0.055,0.1,0.01,52.3334568163611
3,0.8,0.055,0.1,0.02,35.7083047602061
3,0.8,0.055,0.1,0.03,28.901944379835
3,0.8,0.055,0.1,0.04,26.2146188327048
3,0.8,0.055,0.1,0.05,23.5220258309944
3,0.8,0.055,0.1,0.06,21.6837602750871
3,0.8,0.055,0.1,0.07,20.7589773092296
3,0.8,0.055,0.1,0.08,19.6178117517108
3,0.8,0.055,0.1,0.09,18.6958419117029
3,0.8,0.055,0.1,0.1,18.4939077530255
3,0.8,0.06,0.01,0,100
3,0.8,0.06,0.01,0.001,94.6836304808
3,0.8,0.06,0.01,0.002,90.6229492860663
3,0.8,0.06,0.01,0.003,87.9741230488495
3,0.8,0.06,0.01,0.004,84.0598023883965
3,0.8,0.06,0.01,0.005,83.2569484374728
3,0.8,0.06,0.01,0.006,82.0924704017759
3,0.8,0.06,0.01,0.007,80.8149156466119
3,0.8,0.06,0.01,0.008,79.3887884652366
3,0.8,0.06,0.01,0.009,78.6554698956336
3,0.8,0.06,0.01,0.01,76.912509412549
3,0.8,0.06,0.02,0,100
3,0.8,0.06,0.02,0.002,87.9604627426597
3,0.8,0.06,0.02,0.004,81.6767474979834
3,0.8,0.06,0.02,0.006,77.2764786297349
3,0.8,0.06,0.02,0.008,72.9255818526681
3,0.8,0.06,0.02,0.01,70.0139174805857
3,0.8,0.06,0.02,0.012,66.5351788633029
3,0.8,0.06,0.02,0.014,64.7630213490362
3,0.8,0.06,0.02,0.016,64.0959551074482
3,0.8,0.06,0.02,0.018,64.3060861004794
3,0.8,0.06,0.02,0.02,60.8320150829142
3,0.8,0.06,0.03,0,100
3,0.8,0.06,0.03,0.003,83.0041952921271
3,0.8,0.06,0.03,0.006,72.3181123032528
3,0.8,0.06,0.03,0.009,67.1792378558354
3,0.8,0.06,0.03,0.012,62.1147998668983
3,0.8,0.06,0.03,0.015,59.6676023116161
3,0.8,0.06,0.03,0.018,55.7885511611221
3,0.8,0.06,0.03,0.021,55.2070696606007
3,0.8,0.06,0.03,0.024,52.9609399236731
3,0.8,0.06,0.03,0.027,52.1179852970225
3,0.8,0.06,0.03,0.03,49.7026711279008
3,0.8,0.06,0.04,0,100
3,0.8,0.06,0.04,0.004,77.1669829338773
3,0.8,0.06,0.04,0.008,67.4034211267351
3,0.8,0.06,0.04,0.012,59.6238141994131
3,0.8,0.06,0.04,0.016,56.0746661772778
3,0.8,0.06,0.04,0.02,51.1115900841793
3,0.8,0.06,0.04,0.024,47.7972254749572
3,0.8,0.06,0.04,0.028,45.8588404729369
3,0.8,0.06,0.04,0.032,45.288568428136
3,0.8,0.06,0.04,0.036,43.4278722143475
3,0.8,0.06,0.04,0.04,43.4113894788565
3,0.8,0.06,0.05,0,100
3,0.8,0.06,0.05,0.005,72.1276660424187
3,0.8,0.06,0.05,0.01,58.3375892242661
3,0.8,0.06,0.05,0.015,51.8130381510928
3,0.8,0.06,0.05,0.02,47.4213988274112
3,0.8,0.06,0.05,0.025,44.2720586686839
3,0.8,0.06,0.05,0.03,41.838732005232
3,0.8,0.06,0.05,0.035,37.5907082851224
3,0.8,0.06,0.05,0.04,38.6403231086298
3,0.8,0.06,0.05,0.045,37.5140596885865
3,0.8,0.06,0.05,0.05,37.5288858788135
3,0.8,0.06,0.06,0,100
3,0.8,0.06,0.06,0.006,69.2539217484728
3,0.8,0.06,0.06,0.012,52.5415822701745
3,0.8,0.06,0.06,0.018,46.1981921721962
3,0.8,0.06,0.06,0.024,40.9619493276807
3,0.8,0.06,0.06,0.03,40.1372787571575
3,0.8,0.06,0.06,0.036,35.0766816060191
3,0.8,0.06,0.06,0.042,34.4607415650184
3,0.8,0.06,0.06,0.048,31.9688795148244
3,0.8,0.06,0.06,0.054,32.9566754745768
3,0.8,0.06,0.06,0.06,32.1157486148349
3,0.8,0.06,0.07,0,100
3,0.8,0.06,0.07,0.007,64.6841031280414
3,0.8,0.06,0.07,0.014,50.683888608475
3,0.8,0.06,0.07,0.021,43.0032637856011
3,0.8,0.06,0.07,0.028,37.5539804636008
3,0.8,0.06,0.07,0.035,34.395732627987
3,0.8,0.06,0.07,0.042,32.7555089775594
3,0.8,0.06,0.07,0.049,31.0159319624199
3,0.8,0.06,0.07,0.056,29.4753987181395
3,0.8,0.06,0.07,0.063,30.0887671820208
3,0.8,0.06,0.07,0.07,27.5480701557331
3,0.8,0.06,0.08,0,100
3,0.8,0.06,0.08,0.008,58.7770926691854
3,0.8,0.06,0.08,0.016,45.5962438921593
3,0.8,0.06,0.08,0.024,37.9486709726659
3,0.8,0.06,0.08,0.032,35.2701367494572
3,0.8,0.06,0.08,0.04,30.1800978095685
3,0.8,0.06,0.08,0.048,27.2060938734707
3,0.8,0.06,0.08,0.056,28.1888936322419
3,0.8,0.06,0.08,0.064,25.3087314990307
3,0.8,0.06,0.08,0.072,27.1176574397456
3,0.8,0.06,0.08,0.08,24.9029810373364
3,0.8,0.06,0.09,0,100
3,0.8,0.06,0.09,0.009,52.9499695120624
3,0.8,0.06,0.09,0.018,41.2462922419153
3,0.8,0.06,0.09,0.027,35.7250730995017
3,0.8,0.06,0.09,0.036,30.9018271167996
3,0.8,0.06,0.09,0.045,26.9706809431129
3,0.8,0.06,0.09,0.054,27.0869056635616
3,0.8,0.06,0.09,0.063,24.8603827547837
3,0.8,0.06,0.09,0.072,23.1903474317313
3,0.8,0.06,0.09,0.081,23.1608911525334
3,0.8,0.06,0.09,0.09,21.9919228160109
3,0.8,0.06,0.1,0,100
3,0.8,0.06,0.1,0.01,52.1452234655308
3,0.8,0.06,0.1,0.02,35.4118471728689
3,0.8,0.06,0.1,0.03,31.6814128854958
3,0.8,0.06,0.1,0.04,27.353709769388
3,0.8,0.06,0.1,0.05,25.4048728782068
3,0.8,0.06,0.1,0.06,24.5862385266245
3,0.8,0.06,0.1,0.07,22.4979185324218
3,0.8,0.06,0.1,0.08,21.3591363162139
3,0.8,0.06,0.1,0.09,20.7274819418459
3,0.8,0.06,0.1,0.1,19.2990287490868
3,0.8,0.065,0.01,0,100
3,0.8,0.065,0.01,0.001,94.3824525980061
3,0.8,0.065,0.01,0.002,91.486707078035
3,0.8,0.065,0.01,0.003,88.4795533295299
3,0.8,0.065,0.01,0.004,85.8401582882083
3,0.8,0.065,0.01,0.005,84.518351310011
3,0.8,0.065,0.01,0.006,83.4880360972619
3,0.8,0.065,0.01,0.007,82.5486414035863
3,0.8,0.065,0.01,0.008,79.9507987215805
3,0.8,0.065,0.01,0.009,78.9840391958102
3,0.8,0.065,0.01,0.01,79.7844895668718
3,0.8,0.065,0.02,0,100
3,0.8,0.065,0.02,0.002,88.1276444112684
3,0.8,0.065,0.02,0.004,81.3518152052534
3,0.8,0.065,0.02,0.006,77.0873685293924
3,0.8,0.065,0.02,0.008,74.3694341958491
3,0.8,0.065,0.02,0.01,71.2876102593714
3,0.8,0.065,0.02,0.012,68.6224429531556
3,0.8,0.065,0.02,0.014,69.0745297970005
3,0.8,0.065,0.02,0.016,67.0821088873884
3,0.8,0.065,0.02,0.018,64.0952250100338
3,0.8,0.065,0.02,0.02,63.5310200915533
3,0.8,0.065,0.03,0,100
3,0.8,0.065,0.03,0.003,84.6486907794105
3,0.8,0.065,0.03,0.006,76.3239823855775
3,0.8,0.065,0.03,0.009,67.1754479110156
3,0.8,0.065,0.03,0.012,66.3489730934701
3,0.8,0.065,0.03,0.015,61.4965739633916
3,0.8,0.065,0.03,0.018,57.2099323282376
3,0.8,0.065,0.03,0.021,56.388484620205
3,0.8,0.065,0.03,0.024,53.8952339869578
3,0.8,0.065,0.03,0.027,52.9597728373149
3,0.8,0.065,0.03,0.03,52.5674281562067
3,0.8,0.065,0.04,0,100
3,0.8,0.065,0.04,0.004,77.8091547975345
3,0.8,0.065,0.04,0.008,66.6934224212418
3,0.8,0.065,0.04,0.012,60.6977191376708
3,0.8,0.065,0.04,0.016,54.7629760422162
3,0.8,0.065,0.04,0.02,51.7076290105265
3,0.8,0.065,0.04,0.024,49.6875880419857
